definir_nombre_tournois 10
Eikeri_Ulrikke Dabrowski_Gabriela
Tanaka_Yuuki Belgraver_Julie
Sato_Himari Cepede_Veronica
Woo_Yeon Bouchard_Eugenie
Guo_Hanyu Chirico_Louisa
Navarro_Emma Shymanovich_Iryna
Parazinskaite_Akvile Eala_Alexandra
Djakovic_Mihaela Gadecki_Olivia
Klasen_Anna Manasse_Maegan
Guo_Shanshan Bondarenko_Maria
Bakhmutkina_Polina Myers_Abbie
Armitano_Mathilde Abanda_Françoise
BreCkova_Nikola Matusova_Barbora
Miyazaki_Yuriko Maria_Patricia
Martic_Petra Khirin_Nicole
Dulgheru_Alexandra Doroshina_Olga
Raina_Ankita Arshinkova_Petia
Kuzmova_Katarina You_Xiaodi
Hsu_Chieh-yu Vandeweghe_CoCo
Eikeri_Ulrikke Saez_Olga
Sato_Himari Tanaka_Yuuki
Woo_Yeon Guo_Hanyu
Navarro_Emma Parazinskaite_Akvile
Djakovic_Mihaela Klasen_Anna
Bakhmutkina_Polina Guo_Shanshan
BreCkova_Nikola Armitano_Mathilde
Miyazaki_Yuriko Martic_Petra
Raina_Ankita Dulgheru_Alexandra
Kuzmova_Katarina Hsu_Chieh-yu
Sato_Himari Eikeri_Ulrikke
Woo_Yeon Navarro_Emma
Djakovic_Mihaela Bakhmutkina_Polina
Miyazaki_Yuriko BreCkova_Nikola
Kuzmova_Katarina Raina_Ankita
Woo_Yeon Sato_Himari
Miyazaki_Yuriko Djakovic_Mihaela
Kuzmova_Katarina Woo_Yeon
Miyazaki_Yuriko Kuzmova_Katarina
affichage_joueuses_tournoi Londres 2019
enregistrement_tournoi New-York 2019
Ochsner_Svenja Jorge_Francisca
Naef_Celine Yushchenko_Valeriya
Wang_Qiang Lee_Sarah
Anshba_Amina Andreeva_Erika
Martincova_Tereza Garcia_Caroline
Kolodziejova_Miriam Yadav_Mihika
Flink_Varvara Uchijima_Moyuka
Tan_Harmony Albie_Audrey
Mintegi_Ane Krunic_Aleksandra
Brouleau_Lou Jandakate_Chompoothip
Chikaraishi_Yui Anderson_Robin
Kanev_Kathleen Alhussein_Lamis
Mutavdzic_Matilda Lamens_Suzan
Djakovic_Mihaela Niculescu_Monica
Romero_Leyre Parry_Diane
Kozlova_Kateryna Kladivova_Aneta
Sekulic_Sarah-Rebecca Luca_Reka
Sato_Himari Vismane_Daniela
Ueda_Ramu Weedon_Andrea
Yang_Zhaoxuan Azarenka_Victoria
Cadar_Elena-teodora Lavino_Irene
Kalinina_Anhelina Saez_Olga
Ene_Cristina Gauff_Cori
Marino_Rebecca Klasen_Anna
Marand_Sanaz Dema_Viktoriia
Akugue_Noma Matsuda_Misaki
Giovine_Claudia Liu_Claire
Avanesyan_Elina Bacsinszky_Timea
Montgomery_Robin Van_Alison
Okamura_Kyoka Wargnier_Lucie
Day_Kayla Cervino_Celia
Kolar_Nastja Gonzalez_Montserrat
Parnaby_Alana Gatica_Barbara
Stevens_Lexie Fett_Jana
Podoroska_Nadia Krywoj_Melany
Mrdeza_Tereza Danilovic_Olga
Piter_Katarzyna Ponomar_Lisa
Chirico_Louisa Loredana_Ioana
Stewart_Katerina Grana_Thaisa
Kalinskaya_Anna Carter_Hayley
Hsieh_Su-wei Shimizu_Eri
Gabueva_Angelina Fetecau_Irina
Bernardi_Clothilde  Muhammad_Asia
Turati_Anna Ying_Man
Mishina_Daria Woolcock_Belinda
Djoubri_Salma Baptiste_Hailey
Luangnam_Nudnida Fossa_Nicole
Drazic_Mariana Aiava_Destanee
Lee_Ya-Hsuan Morgina_Anna
Zlochova_Zuzana Schunk_Nastasja
Charaeva_Alina Doi_Misaki
Danilina_Anna Ivakhnenko_Valentyna
Zhu_Lin Saidenova_Noel
Al-Nabhani_Fatma Gamiz_Andrea
Park_Sohyun Xu_Shilin
Sasnovich_Aliaksandra Hozumi_Eri
Hoste_Claudia Masarova_Rebeka
Salden_Lara Silich_Alina
Ostapenko_Jeļena Jorge_Matilde
Semenistaja_Darja Muguruza_Garbine
Amiraghyan_Ani Navarro_Emma
Stokke_Melanie Arseneault_Ariana
Kruger_Zoe Yi_Ya
Lacasse_Raphaelle Viertler_Marion
Naef_Celine Ochsner_Svenja
Anshba_Amina Wang_Qiang
Kolodziejova_Miriam Martincova_Tereza
Tan_Harmony Flink_Varvara
Mintegi_Ane Brouleau_Lou
Chikaraishi_Yui Kanev_Kathleen
Mutavdzic_Matilda Djakovic_Mihaela
Kozlova_Kateryna Romero_Leyre
Sato_Himari Sekulic_Sarah-Rebecca
Ueda_Ramu Yang_Zhaoxuan
Cadar_Elena-teodora Kalinina_Anhelina
Ene_Cristina Marino_Rebecca
Marand_Sanaz Akugue_Noma
Giovine_Claudia Avanesyan_Elina
Montgomery_Robin Okamura_Kyoka
Kolar_Nastja Day_Kayla
Stevens_Lexie Parnaby_Alana
Podoroska_Nadia Mrdeza_Tereza
Piter_Katarzyna Chirico_Louisa
Kalinskaya_Anna Stewart_Katerina
Gabueva_Angelina Hsieh_Su-wei
Bernardi_Clothilde  Turati_Anna
Mishina_Daria Djoubri_Salma
Drazic_Mariana Luangnam_Nudnida
Zlochova_Zuzana Lee_Ya-Hsuan
Danilina_Anna Charaeva_Alina
Al-Nabhani_Fatma Zhu_Lin
Sasnovich_Aliaksandra Park_Sohyun
Hoste_Claudia Salden_Lara
Ostapenko_Jeļena Semenistaja_Darja
Amiraghyan_Ani Stokke_Melanie
Kruger_Zoe Lacasse_Raphaelle
Naef_Celine Anshba_Amina
Kolodziejova_Miriam Tan_Harmony
Mintegi_Ane Chikaraishi_Yui
Kozlova_Kateryna Mutavdzic_Matilda
Ueda_Ramu Sato_Himari
Cadar_Elena-teodora Ene_Cristina
Marand_Sanaz Giovine_Claudia
Montgomery_Robin Kolar_Nastja
Podoroska_Nadia Stevens_Lexie
Piter_Katarzyna Kalinskaya_Anna
Bernardi_Clothilde  Gabueva_Angelina
Mishina_Daria Drazic_Mariana
Danilina_Anna Zlochova_Zuzana
Al-Nabhani_Fatma Sasnovich_Aliaksandra
Hoste_Claudia Ostapenko_Jeļena
Amiraghyan_Ani Kruger_Zoe
Naef_Celine Kolodziejova_Miriam
Kozlova_Kateryna Mintegi_Ane
Cadar_Elena-teodora Ueda_Ramu
Marand_Sanaz Montgomery_Robin
Podoroska_Nadia Piter_Katarzyna
Mishina_Daria Bernardi_Clothilde 
Al-Nabhani_Fatma Danilina_Anna
Amiraghyan_Ani Hoste_Claudia
Naef_Celine Kozlova_Kateryna
Cadar_Elena-teodora Marand_Sanaz
Mishina_Daria Podoroska_Nadia
Al-Nabhani_Fatma Amiraghyan_Ani
Cadar_Elena-teodora Naef_Celine
Mishina_Daria Al-Nabhani_Fatma
Cadar_Elena-teodora Mishina_Daria
affichage_joueuses_tournoi New-York 2019
enregistrement_tournoi Melbourne 2020
Keys_Madison Mateas_Maria
Ce_Gabriela Mandlik_Elizabeth
Flink_Varvara Strycova_Barbora
Bartunkova_Nikola Alexandrova_Ekaterina
Howard_Zoe Schunk_Nastasja
Pribylova_Anastasia Makarova_Ekaterina
Kovapitukted_Punnin Maria_Tatjana
Haas_Barbara Tjandramulia_Olivia
Brito_Fernanda Gatica_Barbara
Tran_Lian Buzarnescu_Mihaela
Garland_Joanna Bejlek_Sara
Zhang_Kailin Osaka_Naomi
Siedliska_Natalia Defalco_Jenna
Laboutkova_Aneta Miklova_Barbora
Krunic_Aleksandra Oosterhout_Erica
Kawaguchi_Natsumi Gamarra_Ingrid
Naito_Yuki Vroome_Indy
Osborne_Alexandra Baptiste_Hailey
Yang_Zhaoxuan Krawczyk_Desirae
Kerber_Angelique Ruppert_Lena
Kilnarova_Monica Bhunu_Valeria
Bondarenko_Maria Cuk_Pia
Pieri_Tatiana Charaeva_Alina
Vasilescu_Arina Bogdan_Ana
Jeanjean_Leolia Zavatska_Katarina
Yadav_Mihika Scott_Katrina
Stollar_Fanny Bhatia_Riya
Murray_Samantha Matsuda_Misaki
Fanning_Emily Abanda_Françoise
PantuCkova_Magdalena Desperrier_Gaelle
Cabaj_Jacqueline Olyanovskaya_Valeriya
Orpana_Oona Lourdes_Maria
Shvedova_Yaroslava Lepchenko_Varvara
Osuigwe_Whitney Lee_Ya-Hsuan
Rame_Alice Lu_Jiajing
Vangelova_Ani Dartron_emeline
Park_Sohyun Helgø_Malene
Neel_Ingrid Meyer_Luisa
Chong_Eudice Liu_Claire
Bihan_Kelia Cako_Jacqueline
Satralova_Denisa Liauw_Noa
Ganz_Fiona Sato_Himari
Ponomar_Lisa Pieri_Jessica
McHale_Christina Kanepi_Kaia
Black_Hurricane Rushiti_Arlinda
Marfutina_Maria Morderger_Tayisiya
LovriC_Pia Kulikova_Anastasia
Ayukawa_Mana Jorge_Matilde
Serban_Raluca Kan_Victoria
Muhammad_Asia Cengiz_Berfu
Pavlyuchenkova_Anastasia Niemeier_Jule
Nagy_Adrienn Olmos_Giuliana
Morderger_Yana Chirico_Louisa
Andrianjafitrimo_Tessah Ivakhnenko_Valentyna
Ekani_Irys Svitolina_Elina
Cascino_Estelle Bolsova_Aliona
Kennel_Karin Ortenzi_Jazmin
Tomic_Sara Kontaveit_Anett
Naef_Celine Fruhvirtova_Linda
Bondar_Anna Miyazaki_Yuriko
Avdeeva_Julia Govortsova_Olga
Falkowska_Weronika Garcia_Georgina
Kessler_Mccartney Cao_Siqi
Herdzelas_Dea Silich_Alina
Ce_Gabriela Keys_Madison
Bartunkova_Nikola Flink_Varvara
Howard_Zoe Pribylova_Anastasia
Haas_Barbara Kovapitukted_Punnin
Brito_Fernanda Tran_Lian
Zhang_Kailin Garland_Joanna
Laboutkova_Aneta Siedliska_Natalia
Kawaguchi_Natsumi Krunic_Aleksandra
Naito_Yuki Osborne_Alexandra
Yang_Zhaoxuan Kerber_Angelique
Kilnarova_Monica Bondarenko_Maria
Pieri_Tatiana Vasilescu_Arina
Yadav_Mihika Jeanjean_Leolia
Stollar_Fanny Murray_Samantha
PantuCkova_Magdalena Fanning_Emily
Orpana_Oona Cabaj_Jacqueline
Shvedova_Yaroslava Osuigwe_Whitney
Rame_Alice Vangelova_Ani
Park_Sohyun Neel_Ingrid
Bihan_Kelia Chong_Eudice
Satralova_Denisa Ganz_Fiona
McHale_Christina Ponomar_Lisa
Marfutina_Maria Black_Hurricane
Ayukawa_Mana LovriC_Pia
Serban_Raluca Muhammad_Asia
Pavlyuchenkova_Anastasia Nagy_Adrienn
Andrianjafitrimo_Tessah Morderger_Yana
Ekani_Irys Cascino_Estelle
Kennel_Karin Tomic_Sara
Bondar_Anna Naef_Celine
Avdeeva_Julia Falkowska_Weronika
Herdzelas_Dea Kessler_Mccartney
Bartunkova_Nikola Ce_Gabriela
Haas_Barbara Howard_Zoe
Zhang_Kailin Brito_Fernanda
Laboutkova_Aneta Kawaguchi_Natsumi
Naito_Yuki Yang_Zhaoxuan
Kilnarova_Monica Pieri_Tatiana
Yadav_Mihika Stollar_Fanny
Orpana_Oona PantuCkova_Magdalena
Shvedova_Yaroslava Rame_Alice
Park_Sohyun Bihan_Kelia
Satralova_Denisa McHale_Christina
Marfutina_Maria Ayukawa_Mana
Serban_Raluca Pavlyuchenkova_Anastasia
Ekani_Irys Andrianjafitrimo_Tessah
Bondar_Anna Kennel_Karin
Herdzelas_Dea Avdeeva_Julia
Bartunkova_Nikola Haas_Barbara
Zhang_Kailin Laboutkova_Aneta
Naito_Yuki Kilnarova_Monica
Yadav_Mihika Orpana_Oona
Park_Sohyun Shvedova_Yaroslava
Satralova_Denisa Marfutina_Maria
Ekani_Irys Serban_Raluca
Herdzelas_Dea Bondar_Anna
Bartunkova_Nikola Zhang_Kailin
Naito_Yuki Yadav_Mihika
Satralova_Denisa Park_Sohyun
Herdzelas_Dea Ekani_Irys
Bartunkova_Nikola Naito_Yuki
Satralova_Denisa Herdzelas_Dea
Bartunkova_Nikola Satralova_Denisa
affichage_joueuses_tournoi Melbourne 2020
enregistrement_tournoi Paris 2020
Wargnier_Lucie Falkner_Ziva
Colmegna_Martina Sharipova_Sabina
Zakharova_Anastasia Hennemann_Caijsa
Middendorf_Julia Zhuk_Sofya
Guillermo_Lorraine Meri_Eszter
Garcia_Caroline Mertens_Elise
Jorge_Francisca Jeanjean_Leolia
Matsuda_Misaki Dodin_Oceane
Jokic_Katarina Silich_Alina
Anderson_Robin Pigato_Lisa
Cherubini_Diletta Glatch_Alexa
Kuzmova_Viktoria Kalieva_Elvina
Laboutkova_Aneta Tomic_Sara
Cheong_Naomi Tan_Harmony
Milovanovic_Elena Shimizu_Ayano
Radwanska_Urszula Swan_Katie
Kovinic_Danka Grana_Thaisa
Failla_Jessica Hon_Priscilla
Carreras_Amanda Klaffner_Melanie
Morisaki_Kanako Peng_Shuai
Dolehide_Caroline Okamura_Kyoka
Chong_Eudice Ruse_Elena-Gabriela
Sonmez_Zeynep Stamatova_Julia
Kerkhove_Lesley Anisimova_Amanda
Carter_Hayley Husaric_Anita
Hindova_Denisa Akugue_Noma
Colling_Solymar Vicens_Rosa
Georges_Myrtille Fita_Angela
Bilardo_Federica Bonaventure_Ysaline
Gamiz_Andrea Brodsky_Gail
Gaspar_Ioana Mintegi_Ane
Rakhimova_Kamilla Piter_Katarzyna
Krueger_Ashlyn Shibahara_Ena
Minnen_Greet Livianu_Jessica
Hsieh_Su-wei Karatantcheva_Sesil
Vukovic_Draginja Cisovska_Romana
Tomova_Viktoriya Maitane_Usue
Ibbou_Ines Halbauer_Elizabeth
Burel_Clara Lizarazo_Yuliana
Atucha_Ainhoa Hsu_Chieh-yu
Montgomery_Robin Ozeki_Michika
Gillan_Alice Haas_Barbara
Cepede_Veronica Scilipoti_Sebastianna
Soylu_İpek Nahimana_Sada
Doroshina_Olga Udvardy_Panna
Contreras_Fernanda Bakhmutkina_Polina
Baptiste_Hailey Grammatikopoulou_Valentini
Klincov_Bojana Romer_Charlotte
Cuk_Pia Zvonareva_Vera
Bara_Irina Djoubri_Salma
Karatancheva_Lia Han_Jiangxue
CvetkoviC_Tina Kudermetova_Polina
Hodzic_Mina Shoshyna_Anastasiya
Rame_Alice Seibold_Emily
Sukhotina_Anastasia Drahota_Dorka
Parks_Alycia Dinu_Cristina
Morita_Ayumi Hozumi_Eri
Kajuru_Ange Zanevska_Maryna
Osaka_Mari Adler_Lou
Mrdeza_Tereza Kuznetsova_Svetlana
Imanishi_Miharu Bulgaru_Miriam
Chavatipon_Charlotte Celik_Susanne
Catini_Chiara Yushchenko_Valeriya
Curovic_Tamara Martincova_Tereza
Colmegna_Martina Wargnier_Lucie
Zakharova_Anastasia Middendorf_Julia
Garcia_Caroline Guillermo_Lorraine
Matsuda_Misaki Jorge_Francisca
Anderson_Robin Jokic_Katarina
Kuzmova_Viktoria Cherubini_Diletta
Cheong_Naomi Laboutkova_Aneta
Milovanovic_Elena Radwanska_Urszula
Failla_Jessica Kovinic_Danka
Carreras_Amanda Morisaki_Kanako
Chong_Eudice Dolehide_Caroline
Kerkhove_Lesley Sonmez_Zeynep
Hindova_Denisa Carter_Hayley
Colling_Solymar Georges_Myrtille
Bilardo_Federica Gamiz_Andrea
Gaspar_Ioana Rakhimova_Kamilla
Minnen_Greet Krueger_Ashlyn
Hsieh_Su-wei Vukovic_Draginja
Tomova_Viktoriya Ibbou_Ines
Atucha_Ainhoa Burel_Clara
Montgomery_Robin Gillan_Alice
Cepede_Veronica Soylu_İpek
Doroshina_Olga Contreras_Fernanda
Baptiste_Hailey Klincov_Bojana
Bara_Irina Cuk_Pia
Karatancheva_Lia CvetkoviC_Tina
Hodzic_Mina Rame_Alice
Parks_Alycia Sukhotina_Anastasia
Kajuru_Ange Morita_Ayumi
Osaka_Mari Mrdeza_Tereza
Chavatipon_Charlotte Imanishi_Miharu
Catini_Chiara Curovic_Tamara
Colmegna_Martina Zakharova_Anastasia
Garcia_Caroline Matsuda_Misaki
Kuzmova_Viktoria Anderson_Robin
Milovanovic_Elena Cheong_Naomi
Failla_Jessica Carreras_Amanda
Kerkhove_Lesley Chong_Eudice
Hindova_Denisa Colling_Solymar
Gaspar_Ioana Bilardo_Federica
Minnen_Greet Hsieh_Su-wei
Tomova_Viktoriya Atucha_Ainhoa
Cepede_Veronica Montgomery_Robin
Doroshina_Olga Baptiste_Hailey
Karatancheva_Lia Bara_Irina
Hodzic_Mina Parks_Alycia
Kajuru_Ange Osaka_Mari
Catini_Chiara Chavatipon_Charlotte
Garcia_Caroline Colmegna_Martina
Kuzmova_Viktoria Milovanovic_Elena
Kerkhove_Lesley Failla_Jessica
Hindova_Denisa Gaspar_Ioana
Minnen_Greet Tomova_Viktoriya
Doroshina_Olga Cepede_Veronica
Hodzic_Mina Karatancheva_Lia
Catini_Chiara Kajuru_Ange
Garcia_Caroline Kuzmova_Viktoria
Kerkhove_Lesley Hindova_Denisa
Doroshina_Olga Minnen_Greet
Hodzic_Mina Catini_Chiara
Garcia_Caroline Kerkhove_Lesley
Hodzic_Mina Doroshina_Olga
Garcia_Caroline Hodzic_Mina
enregistrement_tournoi Londres 2020
Parry_Diane Colling_Solymar
Vasilescu_Arina Ramialison_Irina
Olmos_Giuliana PantuCkova_Magdalena
Bejenaru_Karola Tran_Lian
Schader_Laura Contreras_Fernanda
Drazic_Mariana Montez_Pamela
Han_Xinyun Bacsinszky_Timea
Silva_Eden Cako_Jacqueline
Amiraghyan_Ani Ma_Shuyue
Lukacs_Vanda Catini_Chiara
Kawamura_Mana Dmitrichenko_Yekaterina
Christensen_Elle Howard_Zoe
Keys_Madison Hance_Kimmi
Galfi_Dalma Doi_Misaki
Anshba_Amina Feng_Shuo
Dentoni_Corinna Smith_Alicia
Brantmeier_Reese Helgø_Malene
Selekhmeteva_Oksana Timofeeva_Maria
Melnikova_Marina Ivakhnenko_Valentyna
Kladivova_Aneta Brancaccio_Nuria
Gatto-Monticone_Giulia Barty_Ashleigh
Lamens_Suzan Martincova_Tereza
Bolton_Elysia Abduraimova_Nigina
Williams_Venus Zheng_Qinwen
Prisacariu_Andreea Brengle_Madison
Wirges_Angelina Berberovic_Nefisa
Quadre_Barakat Rosca_Andreea
Erjavec_Veronika Black_Hurricane
Brady_Jennifer Hercog_Polona
Grabher_Julia Bondarenko_Maria
Fernanda_Maria Kobori_Momoko
Elie_Jennifer Lys_Eva
Ostlund_Fanny Crescenzi_Giulia
Temin_Marie Alhussein_Lamis
Zacarias_Marcela Giovine_Claudia
Lee_Ya-Hsuan Hennemann_Caijsa
Vanhoutte_Chelsea Ghioroaie_Ylona-Georgiana
Ayukawa_Mana Hsieh_Su-wei
Lantigua_Ana Lao_Danielle
Bouzkova_Marie Chernyshova_Maryna
Jokic_Katarina Kostova_Elitsa
Njiric_Silvia Jacquemot_Elsa
Stosur_Samantha Evtimova_Dia
Guo_Shanshan ozgen_Pemra
Reyngold_Ekaterina Herrmann_Sina
Babic_Vladica Mikulskyte_Justina
Helmi_Olga Smitkova_Tereza
Cascino_Estelle Kiick_Allie
Isaeva_Anhzelika Oliynykova_Oleksandra
Malygina_Elena Serban_Raluca
Bulgaru_Miriam Harrison_Catherine
Stewart_Katerina Hon_Priscilla
Gaspar_Ioana Klasen_Anna
Bouzo_Noelia Burillo_Irene
Rubini_Stefania Ozeki_Michika
Ozaki_Risa Vangelova_Ani
Viertler_Marion Akita_Shiho
Gamiz_Andrea Cristina_Paula
Dinu_Cristina Bernardi_Clothilde 
Guo_Meiqi Hsu_Chieh-yu
Husaric_Anita Hourigan_Paige
Hibino_Nao Dart_Harriet
Laskutova_Ksenia Kerber_Angelique
Hosogi_Sakura Siedliska_Natalia
Parry_Diane Vasilescu_Arina
Bejenaru_Karola Olmos_Giuliana
Schader_Laura Drazic_Mariana
Silva_Eden Han_Xinyun
Lukacs_Vanda Amiraghyan_Ani
Kawamura_Mana Christensen_Elle
Keys_Madison Galfi_Dalma
Dentoni_Corinna Anshba_Amina
Brantmeier_Reese Selekhmeteva_Oksana
Melnikova_Marina Kladivova_Aneta
Gatto-Monticone_Giulia Lamens_Suzan
Bolton_Elysia Williams_Venus
Prisacariu_Andreea Wirges_Angelina
Erjavec_Veronika Quadre_Barakat
Brady_Jennifer Grabher_Julia
Fernanda_Maria Elie_Jennifer
Temin_Marie Ostlund_Fanny
Lee_Ya-Hsuan Zacarias_Marcela
Vanhoutte_Chelsea Ayukawa_Mana
Lantigua_Ana Bouzkova_Marie
Jokic_Katarina Njiric_Silvia
Stosur_Samantha Guo_Shanshan
Reyngold_Ekaterina Babic_Vladica
Helmi_Olga Cascino_Estelle
Malygina_Elena Isaeva_Anhzelika
Bulgaru_Miriam Stewart_Katerina
Gaspar_Ioana Bouzo_Noelia
Rubini_Stefania Ozaki_Risa
Viertler_Marion Gamiz_Andrea
Guo_Meiqi Dinu_Cristina
Hibino_Nao Husaric_Anita
Hosogi_Sakura Laskutova_Ksenia
Bejenaru_Karola Parry_Diane
Silva_Eden Schader_Laura
Kawamura_Mana Lukacs_Vanda
Keys_Madison Dentoni_Corinna
Brantmeier_Reese Melnikova_Marina
Gatto-Monticone_Giulia Bolton_Elysia
Prisacariu_Andreea Erjavec_Veronika
Brady_Jennifer Fernanda_Maria
Temin_Marie Lee_Ya-Hsuan
Lantigua_Ana Vanhoutte_Chelsea
Jokic_Katarina Stosur_Samantha
Helmi_Olga Reyngold_Ekaterina
Bulgaru_Miriam Malygina_Elena
Gaspar_Ioana Rubini_Stefania
Viertler_Marion Guo_Meiqi
Hibino_Nao Hosogi_Sakura
Bejenaru_Karola Silva_Eden
Keys_Madison Kawamura_Mana
Gatto-Monticone_Giulia Brantmeier_Reese
Brady_Jennifer Prisacariu_Andreea
Temin_Marie Lantigua_Ana
Helmi_Olga Jokic_Katarina
Gaspar_Ioana Bulgaru_Miriam
Hibino_Nao Viertler_Marion
Bejenaru_Karola Keys_Madison
Brady_Jennifer Gatto-Monticone_Giulia
Temin_Marie Helmi_Olga
Hibino_Nao Gaspar_Ioana
Brady_Jennifer Bejenaru_Karola
Hibino_Nao Temin_Marie
Hibino_Nao Brady_Jennifer
affichage_joueuses_tournoi Londres 2020
enregistrement_tournoi New-York 2020
Lindh_Emilie Ene_Cristina
Doroshina_Olga Danilina_Anna
Wickmayer_Yanina Georges_Myrtille
Sakatsume_Himeno Lacasse_Raphaelle
Suvrijn_Jade Kukharchuk_Nika
Bojovic_Jana Pieri_Jessica
Visscher_Stephanie Gabric_Anna
KrejCikova_Barbora Livianu_Jessica
Garcia_Georgina Ortenzi_Jazmin
Ferro_Fiona Wargnier_Lucie
Marcinko_Petra Tubello_Alice
Shalimova_Ekaterina Kubareva_Anna
Ce_Gabriela Guillermo_Lorraine
Mitu_Andreea Jabeur_Ons
Stefanini_Lucrezia Ruppert_Lena
Ying_Man Semenistaja_Darja
Gamiz_Andrea Atucha_Ainhoa
Astakhova_Darya Amanmuradova_Akgul
Markova_Johana Isaeva_Anhzelika
Martinez_Carlota Eikeri_Ulrikke
Bejenaru_Karola Hibi_Mayo
Riske_Alison Han_Na-lae
Chanta_Aunchisa Cakarevic_Sara
Wang_Xiyu Rogers_Shelby
Kan_Victoria Alves_Carolina
Burillo_Irene Aiava_Destanee
Hsieh_Su-wei Prisacariu_Andreea
Marand_Sanaz Graham_Alexa
Sonmez_Zeynep Ghitescu_Andreea
Peng_Shuai Bronzetti_Lucia
Maria_Tatjana Gracheva_Varvara
Brancaccio_Nuria Davis_Emma
Bereznyak_Shelly Lys_Eva
Contreras_Fernanda Gerlach_Katharina
Zhao_Carol Yamaguchi_Mei
Matviyenko_Lisa Kalieva_Elvina
Routliffe_Erin Jaruskova_Timea
Ozeki_Michika Riera_Julia
Tsurenko_Lesia Chlpac_Agustina
Zantedeschi_Aurora Hozumi_Eri
Turati_Anna Osborne_Alexandra
Celik_Susanne Buzarnescu_Mihaela
Arcidiacono_Federica Hayashi_Erina
Nuudi_Maileen Drazic_Mariana
Hu_Victoria Kudermetova_Polina
Kurata_Nathaly Montez_Pamela
Kulikova_Anastasia Pigato_Lisa
Kvitova_Petra Lapko_Vera
Robbe_Alice Marino_Rebecca
Van_Chanelle Husaric_Anita
Hirata_Ayumi Radwanska_Urszula
Paoletti_Matilde Ianchuk_Olga
Saner_Julita Laboutkova_Aneta
