definir_nombre_tournois 10
Imanishi_Miharu Bojovic_Jana
Quadre_Barakat Baptiste_Hailey
Droguet_Aubane Guerrero_Eva
Govortsova_Olga Abe_Hiromi
Dmitrichenko_Yekaterina Caregaro_Martina
Kerkhove_Lesley Abduraimova_Nigina
Terziyska_Julia Bouzo_Noelia
Husaric_Anita Aksu_Ayla
Lourdes_Maria Buzarnescu_Mihaela
Ueda_Ramu Bihan_Kelia
Vroome_Indy Werner_Caroline
Wang_Meiling Lottner_Antonia
Bulgaru_Miriam Jorovic_Ivana
Bhatia_Riya Friedsam_Anna-Lena
Sanesi_Gaia Hu_Victoria
Shaffer_Kennedy Evtimova_Dia
Marino_Rebecca Pigossi_Laura
Milovanovic_Elena Imanishi_Miharu
Quadre_Barakat Droguet_Aubane
Dmitrichenko_Yekaterina Govortsova_Olga
Kerkhove_Lesley Terziyska_Julia
Lourdes_Maria Husaric_Anita
Vroome_Indy Ueda_Ramu
Bulgaru_Miriam Wang_Meiling
Bhatia_Riya Sanesi_Gaia
Shaffer_Kennedy Marino_Rebecca
Milovanovic_Elena Quadre_Barakat
Kerkhove_Lesley Dmitrichenko_Yekaterina
Vroome_Indy Lourdes_Maria
Bulgaru_Miriam Bhatia_Riya
Shaffer_Kennedy Milovanovic_Elena
Kerkhove_Lesley Vroome_Indy
Bulgaru_Miriam Shaffer_Kennedy
Kerkhove_Lesley Bulgaru_Miriam
enregistrement_tournoi New-York 2019
You_Xiaodi Silich_Alina
Marand_Sanaz Tran_Lian
Hanatani_Nagi Townsend_Taylor
Giuseppe_Martina  Cervino_Celia
Kozyreva_Maria Sakellaridi_Sapfo
Atucha_Ainhoa Marti_Sandy
Romeo_Caroline Dartron_emeline
Cepelova_Jana Ueda_Ramu
Morisaki_Kanako Escauriza_Lara
Harrison_Catherine Zhu_Amy
Lorenzo_Francesca Kobayashi_Honoka
Akugue_Noma Palkina_Ksenia
Contreras_Fernanda Mintegi_Ane
Rosatello_Camilla Kawaguchi_Natsumi
Serban_Raluca Kazionova_Ekaterina
Bandecchi_Susan Cao_Siqi
Pulchartova_Laetitia Gadient_Nicole
Shoshyna_Anastasiya Rogers_Shelby
Sherif_Mayar Noskova_Linda
Tikhonova_Anastasia Avdeeva_Julia
Lottner_Antonia Ioana_Laura
Ramirez_Evita Kim_Da-bin
Shibahara_Ena Kubka_Martyna
Amanmuradova_Akgul Anshba_Amina
Park_Sohyun Drazic_Mariana
Gavrila_Oana Wang_Yafan
Fourlis_Jaimee Volynets_Katie
Bhatia_Riya Zacarias_Marcela
Soylu_İpek Falkowska_Weronika
Plazas_Jessica Montez_Pamela
Kraus_Sinja Ukolova_Anna
Appleton_Emily Stephens_Sloane
Gillan_Alice Garland_Joanna
Laboutkova_Aneta Sanz-Llaneza_Almudena
Bouzo_Noelia Falkner_Ziva
Cepede_Veronica Kudashova_Daria
Guo_Meiqi Lee_Hua-Chen
Galfi_Dalma Vasilescu_Arina
Sarra_Federica Gasanova_Anastasia
Astakhova_Darya Rutlauka_Sabine
Kolzer_Romy Guo_Shanshan
Paquet_Chloe Ruse_Elena-Gabriela
Diyas_Zarina Quadre_Barakat
MaleCkova_Jesika Loredana_Ioana
Hon_Priscilla Shimizu_Ayano
Weedon_Andrea Vismane_Daniela
Rus_Arantxa Brito_Fernanda
Tauson_Clara Vesnina_Elena
Ruzic_Antonia Inglis_Maddison
Hirata_Ayumi Jaruskova_Timea
Bernardi_Clothilde  Piai_Eduarda
Chlpac_Agustina Sewing_Sofia
Kladivova_Aneta Douglas_Ellie
Zantedeschi_Aurora Perez_Estela
Thandi_Karman Karunaratne_Adithya
Zhang_Kailin Lee_Pei-chi
Guillermo_Lorraine Muramatsu_Chihiro
Pigato_Lisa Cavalle-Reimers_Yvonne
Rybakina_Elena Paoletti_Matilde
Lacasse_Raphaelle Katic_Vlada
Bogdan_Ana Keys_Madison
Hozumi_Eri Yuan_Chengyiyi
Evtimova_Dia Zheng_Wushuang
Ekani_Irys Zhang_Shuai
You_Xiaodi Marand_Sanaz
Hanatani_Nagi Giuseppe_Martina 
Kozyreva_Maria Atucha_Ainhoa
Cepelova_Jana Romeo_Caroline
Harrison_Catherine Morisaki_Kanako
Akugue_Noma Lorenzo_Francesca
Rosatello_Camilla Contreras_Fernanda
Serban_Raluca Bandecchi_Susan
Pulchartova_Laetitia Shoshyna_Anastasiya
Sherif_Mayar Tikhonova_Anastasia
Ramirez_Evita Lottner_Antonia
Shibahara_Ena Amanmuradova_Akgul
Gavrila_Oana Park_Sohyun
Bhatia_Riya Fourlis_Jaimee
Soylu_İpek Plazas_Jessica
Kraus_Sinja Appleton_Emily
Gillan_Alice Laboutkova_Aneta
Bouzo_Noelia Cepede_Veronica
Guo_Meiqi Galfi_Dalma
Astakhova_Darya Sarra_Federica
Kolzer_Romy Paquet_Chloe
MaleCkova_Jesika Diyas_Zarina
Hon_Priscilla Weedon_Andrea
Rus_Arantxa Tauson_Clara
Ruzic_Antonia Hirata_Ayumi
Bernardi_Clothilde  Chlpac_Agustina
Kladivova_Aneta Zantedeschi_Aurora
Thandi_Karman Zhang_Kailin
Pigato_Lisa Guillermo_Lorraine
Rybakina_Elena Lacasse_Raphaelle
Bogdan_Ana Hozumi_Eri
Evtimova_Dia Ekani_Irys
You_Xiaodi Hanatani_Nagi
Kozyreva_Maria Cepelova_Jana
Akugue_Noma Harrison_Catherine
Rosatello_Camilla Serban_Raluca
Sherif_Mayar Pulchartova_Laetitia
Ramirez_Evita Shibahara_Ena
Bhatia_Riya Gavrila_Oana
Soylu_İpek Kraus_Sinja
Gillan_Alice Bouzo_Noelia
Guo_Meiqi Astakhova_Darya
Kolzer_Romy MaleCkova_Jesika
Rus_Arantxa Hon_Priscilla
Bernardi_Clothilde  Ruzic_Antonia
Thandi_Karman Kladivova_Aneta
Pigato_Lisa Rybakina_Elena
Bogdan_Ana Evtimova_Dia
Kozyreva_Maria You_Xiaodi
Akugue_Noma Rosatello_Camilla
Ramirez_Evita Sherif_Mayar
Bhatia_Riya Soylu_İpek
Guo_Meiqi Gillan_Alice
Rus_Arantxa Kolzer_Romy
Thandi_Karman Bernardi_Clothilde 
Bogdan_Ana Pigato_Lisa
Akugue_Noma Kozyreva_Maria
Ramirez_Evita Bhatia_Riya
Guo_Meiqi Rus_Arantxa
Bogdan_Ana Thandi_Karman
Akugue_Noma Ramirez_Evita
Guo_Meiqi Bogdan_Ana
Akugue_Noma Guo_Meiqi
enregistrement_tournoi Melbourne 2020
Xu_Shilin Lahey_Ashley
Albie_Audrey Diatchenko_Vitalia
Lemoine_Quirine Arango_Emiliana
Chiesa_Deborah Siniakova_Katerina
Riske_Alison Fernandez_Leylah
Perez_Ellen Al-Nabhani_Fatma
PantuCkova_Magdalena Detiuc_Anastasia
Guo_Meiqi Kennel_Karin
Okamura_Kyoka Gjorcheska_Lina
Tran_Lian Vikhlyantseva_Natalia
Koshiishi_Ayumi Ruse_Elena-Gabriela
Saigo_Rina Podoroska_Nadia
Saner_Julita Inoue_Miyabi
Lavino_Irene Beth_Sarah
Cepelova_Jana Kazionova_Ekaterina
Falkner_Ziva Struplova_Julie
Brito_Fernanda Vondrousova_Marketa
Tauson_Clara Zvonareva_Vera
Viertler_Marion Portillo_Maria
Cortez_Lucia Mandlik_Elizabeth
Maitane_Usue Christie_Freya
Mendez_Seone Chikaraishi_Yui
McNally_Catherine Cocciaretto_Elisabetta
Sugnaux_Tess Yastremska_Dayana
Khromacheva_Irina Bavisetti_Sowjanya
Djoubri_Salma Babos_Timea
Gavrila_Oana Ainitdinova_Gozal
Meyer_Luisa Hatouka_Yuliya
Gadecki_Olivia Mateas_Maria
Van_Chanelle Bojovic_Jana
Frech_Magdalena Ueda_Ramu
Howard_Zoe Craciun_Georgia
Hives_Zoe Drazic_Mariana
Sato_Himari Niemeier_Jule
Gaspar_Ioana Flipkens_Kirsten
Gambogi_Sara Inoue_Hina
Haas_Barbara Lantigua_Ana
Zeballos_Noelia Topalova_Gergana
Fruhvirtova_Linda Marti_Sandy
Gatica_Barbara Burger_Cindy
Masarova_Rebeka Ioana_Laura
Dabrowski_Gabriela Bihan_Kelia
Simmonds_Chanel MaleCkova_Jesika
Demidova_Diana Djakovic_Mihaela
Naef_Celine Cako_Jacqueline
Vecic_Alexandra Sarra_Federica
Klincov_Bojana Nefedova_Anastasia
Leykina_Polina Kaji_Haruka
Colling_Solymar Jokic_Katarina
Naito_Yuki Kuwata_Hiroko
Tomova_Viktoriya Hon_Priscilla
Jakupovic_Dalila Imanishi_Miharu
Yepifanova_Alexandra Bozovic_Alexandra
PotoCnik_Nina Koval_Vlada
Lourdes_Maria Mattek-Sands_Bethanie
Dentoni_Corinna Malygina_Elena
Kalinina_Anhelina Kukharchuk_Nika
Helgø_Malene Bouchard_Eugenie
Stevens_Lexie Tan_Harmony
Da_Gabriella Kanev_Kathleen
Cisovska_Romana Custic_Marta
Hozumi_Eri Hirata_Ayumi
Bolkvadze_Mariam Berankova_Karolina
Bara_Irina Boskovic_Lea
Albie_Audrey Xu_Shilin
Chiesa_Deborah Lemoine_Quirine
Perez_Ellen Riske_Alison
PantuCkova_Magdalena Guo_Meiqi
Okamura_Kyoka Tran_Lian
Koshiishi_Ayumi Saigo_Rina
Saner_Julita Lavino_Irene
Falkner_Ziva Cepelova_Jana
Tauson_Clara Brito_Fernanda
Cortez_Lucia Viertler_Marion
Mendez_Seone Maitane_Usue
Sugnaux_Tess McNally_Catherine
Djoubri_Salma Khromacheva_Irina
Gavrila_Oana Meyer_Luisa
Gadecki_Olivia Van_Chanelle
Howard_Zoe Frech_Magdalena
Hives_Zoe Sato_Himari
Gambogi_Sara Gaspar_Ioana
Zeballos_Noelia Haas_Barbara
Gatica_Barbara Fruhvirtova_Linda
Dabrowski_Gabriela Masarova_Rebeka
Simmonds_Chanel Demidova_Diana
Naef_Celine Vecic_Alexandra
Klincov_Bojana Leykina_Polina
Colling_Solymar Naito_Yuki
Jakupovic_Dalila Tomova_Viktoriya
PotoCnik_Nina Yepifanova_Alexandra
Lourdes_Maria Dentoni_Corinna
Helgø_Malene Kalinina_Anhelina
Da_Gabriella Stevens_Lexie
Hozumi_Eri Cisovska_Romana
Bolkvadze_Mariam Bara_Irina
Chiesa_Deborah Albie_Audrey
PantuCkova_Magdalena Perez_Ellen
Koshiishi_Ayumi Okamura_Kyoka
Saner_Julita Falkner_Ziva
Cortez_Lucia Tauson_Clara
Sugnaux_Tess Mendez_Seone
Gavrila_Oana Djoubri_Salma
Howard_Zoe Gadecki_Olivia
Gambogi_Sara Hives_Zoe
Zeballos_Noelia Gatica_Barbara
Dabrowski_Gabriela Simmonds_Chanel
Klincov_Bojana Naef_Celine
Colling_Solymar Jakupovic_Dalila
Lourdes_Maria PotoCnik_Nina
Da_Gabriella Helgø_Malene
Bolkvadze_Mariam Hozumi_Eri
Chiesa_Deborah PantuCkova_Magdalena
Koshiishi_Ayumi Saner_Julita
Cortez_Lucia Sugnaux_Tess
Howard_Zoe Gavrila_Oana
Zeballos_Noelia Gambogi_Sara
Klincov_Bojana Dabrowski_Gabriela
Lourdes_Maria Colling_Solymar
Da_Gabriella Bolkvadze_Mariam
Chiesa_Deborah Koshiishi_Ayumi
Howard_Zoe Cortez_Lucia
Klincov_Bojana Zeballos_Noelia
Da_Gabriella Lourdes_Maria
Howard_Zoe Chiesa_Deborah
Klincov_Bojana Da_Gabriella
Howard_Zoe Klincov_Bojana
afficher_matchs_joueuse Melbourne 2020 Djoubri_Salma
enregistrement_tournoi Paris 2020
Brancaccio_Nuria Buzarnescu_Mihaela
Williams_Venus Isaeva_Anhzelika
Bouchard_Eugenie Sema_Erika
Lansere_Sofya Falkowska_Weronika
Matsuda_Misaki Cepelova_Jana
Wagner_Stephanie Lim_Alize
Flipkens_Kirsten KuCova_Kristina
Wang_Meiling Kazionova_Ekaterina
Luikham_Jennifer Samavati_Sofia
Riera_Julia Aksu_Ayla
Hondo_Sakura Bihan_Kelia
Monnet_Carole Orange_Margaux
Yamaguchi_Mei Kissell_Joelle
Volynets_Katie Smitkova_Tereza
Deichmann_Kathinka Niculescu_Monica
Middendorf_Julia Navarro_Emma
Dunne_Katy Webley-Smith_Emily
Krawczyk_Desirae Bhunu_Valeria
Rutlauka_Sabine Bosio_Victoria
MarcinkeviCa_Diana Ortenzi_Jazmin
Ignatik_Alexandra Chwalinska_Maja
Cirstea_Sorana Davis_Lauren
Tan_Harmony Ivakhnenko_Valentyna
Zheng_Wushuang Scholsen_Helene
Lavino_Irene Bronzetti_Lucia
Vikhlyantseva_Natalia Lumsden_Maia
Andreeva_Erika Cocciaretto_Elisabetta
Kraus_Sinja Williams_Serena
Collins_Danielle Arshinkova_Petia
Jakupovic_Dalila Giovine_Claudia
Vogele_Stefanie Cheong_Naomi
Sofia_Ana Tomanova_Nikola
Cortez_Lucia Suvrijn_Jade
Kudashova_Daria Chiesa_Deborah
Popovic_Ivana Bayerlova_Michaela
Dolehide_Caroline Mitu_Andreea
Kalinskaya_Anna Hewitt_Dalayna
Pieri_Jessica Dabrowski_Gabriela
Kerkhove_Lesley Kawamura_Mana
Guerrero_Eva Kostova_Elitsa
Gadient_Nicole Carter_Hayley
Khirin_Nicole Fahey_Katharine
Gao_Xinyu Ostlund_Fanny
Cristina_Paula Kubka_Martyna
Zhuk_Sofya Vlasselaer_Clara
Babic_Vladica Cornet_Alize
Pironkova_Tsvetana Bernardi_Clothilde 
Armitano_Mathilde Bucsa_Cristina
Colmegna_Martina Ghitescu_Andreea
Melnikova_Marina Ma_Shuyue
Sizikova_Yana Imanishi_Miharu
Komardina_Anastasiya Hourigan_Paige
Mansouri_Yasmine Leykina_Polina
Morgina_Anna Siniakova_Katerina
Ramialison_Irina Mrdeza_Tereza
Vishnevskaya_Ekaterina Loeb_Jamie
Rossi_Federica Droguet_Aubane
Atucha_Ainhoa Mintegi_Ane
Cadar_Elena-teodora Savinykh_Valeria
Paoletti_Matilde Lys_Eva
Sleeth_Layne Barty_Ashleigh
Jacquemot_Elsa Lee_Sarah
Jorge_Francisca Zarycka_Anastasia
Graham_Alexa Soylu_İpek
Brancaccio_Nuria Williams_Venus
Lansere_Sofya Bouchard_Eugenie
Wagner_Stephanie Matsuda_Misaki
Flipkens_Kirsten Wang_Meiling
Luikham_Jennifer Riera_Julia
Monnet_Carole Hondo_Sakura
Yamaguchi_Mei Volynets_Katie
Middendorf_Julia Deichmann_Kathinka
Dunne_Katy Krawczyk_Desirae
Rutlauka_Sabine MarcinkeviCa_Diana
Ignatik_Alexandra Cirstea_Sorana
Tan_Harmony Zheng_Wushuang
Lavino_Irene Vikhlyantseva_Natalia
Andreeva_Erika Kraus_Sinja
Collins_Danielle Jakupovic_Dalila
Sofia_Ana Vogele_Stefanie
Cortez_Lucia Kudashova_Daria
Popovic_Ivana Dolehide_Caroline
Pieri_Jessica Kalinskaya_Anna
Guerrero_Eva Kerkhove_Lesley
Gadient_Nicole Khirin_Nicole
Gao_Xinyu Cristina_Paula
Zhuk_Sofya Babic_Vladica
Pironkova_Tsvetana Armitano_Mathilde
Colmegna_Martina Melnikova_Marina
Komardina_Anastasiya Sizikova_Yana
Mansouri_Yasmine Morgina_Anna
Vishnevskaya_Ekaterina Ramialison_Irina
Atucha_Ainhoa Rossi_Federica
Paoletti_Matilde Cadar_Elena-teodora
Jacquemot_Elsa Sleeth_Layne
Graham_Alexa Jorge_Francisca
Lansere_Sofya Brancaccio_Nuria
Wagner_Stephanie Flipkens_Kirsten
Monnet_Carole Luikham_Jennifer
Yamaguchi_Mei Middendorf_Julia
Dunne_Katy Rutlauka_Sabine
Ignatik_Alexandra Tan_Harmony
Andreeva_Erika Lavino_Irene
Sofia_Ana Collins_Danielle
Cortez_Lucia Popovic_Ivana
Pieri_Jessica Guerrero_Eva
Gadient_Nicole Gao_Xinyu
Pironkova_Tsvetana Zhuk_Sofya
Komardina_Anastasiya Colmegna_Martina
Mansouri_Yasmine Vishnevskaya_Ekaterina
Atucha_Ainhoa Paoletti_Matilde
Graham_Alexa Jacquemot_Elsa
Wagner_Stephanie Lansere_Sofya
Monnet_Carole Yamaguchi_Mei
Ignatik_Alexandra Dunne_Katy
Andreeva_Erika Sofia_Ana
Cortez_Lucia Pieri_Jessica
Gadient_Nicole Pironkova_Tsvetana
Komardina_Anastasiya Mansouri_Yasmine
Graham_Alexa Atucha_Ainhoa
Monnet_Carole Wagner_Stephanie
Andreeva_Erika Ignatik_Alexandra
Cortez_Lucia Gadient_Nicole
Graham_Alexa Komardina_Anastasiya
Andreeva_Erika Monnet_Carole
Cortez_Lucia Graham_Alexa
Andreeva_Erika Cortez_Lucia
enregistrement_tournoi Londres 2020
sramkova_Rebecca Armitano_Mathilde
Cabaj_Jacqueline Lee_Eunhye
Kontaveit_Anett Azarenka_Victoria
Estable_Julieta Andreescu_Bianca
Djakovic_Mihaela Jakupovic_Dalila
Sanz-Llaneza_Almudena Ponchet_Jessika
Govortsova_Olga Bouchard_Eugenie
Inoue_Hina Perez_Estela
Crescenzi_Giulia Al-Nabhani_Fatma
KrejCikova_Barbora Aikawa_Mayuka
Mertens_Elise Kolodynska_Jana
Grabher_Julia Ene_Cristina
Minnen_Greet Bereznyak_Shelly
Kimchi_Shavit Shinikova_Isabella
Ibbou_Ines Carreras_Amanda
Inglis_Maddison Noel_Mallaurie
Zuger_Joanne ozgen_Pemra
Rusova_Alica Adler_Lou
Bhunu_Valeria Sakkari_Maria
Martinez_Carlota Rouvroy_Margaux
Savinykh_Valeria Wang_Yafan
Barty_Ashleigh Gatto-Monticone_Giulia
Arcidiacono_Federica Burdina_Evgeniya
Ferro_Fiona Gabric_Anna
Zawadzka_Joanna Akugue_Noma
Vesnina_Elena Kraus_Sinja
Gleason_Quinn Sharma_Astra
Lee_Gabriela Oosterhout_Erica
Lahey_Ashley Olmos_Giuliana
Georges_Myrtille Begu_Irina-Camelia
Xu_Shilin Juvan_Kaja
Sakellaridi_Sapfo Werner_Caroline
Tikhonova_Anastasia Lazaro_Andrea
Herrmann_Sina Bernardi_Clothilde 
Hoste_Claudia Kruger_Zoe
Bai_Alison Ambrosio_Silvia
Boskovic_Lea Siedliska_Natalia
Hatouka_Yuliya Wachaczyk_Julia
Matsuda_Misaki Feng_Shuo
Jorge_Matilde Murray_Samantha
Wildgruber_Anja Radisic_Nika
Errani_Sara Konta_Johanna
Gaspar_Ioana Muramatsu_Chihiro
Pera_Bernarda Chavatipon_Charlotte
Sekulic_Sarah-Rebecca Yamaguchi_Mei
Tanaka_Yuuki Morderger_Tayisiya
Soylu_İpek Hoedt_Merel
Zlochova_Zuzana Rogowska_Olivia
Falkowska_Weronika Carrillo_Alba
Yang_Zhaoxuan Bavisetti_Sowjanya
Colmegna_Martina Taylor_Gabriella
Bilardo_Federica Trevisan_Martina
Romeo_Caroline Viertler_Marion
Guo_Hanyu Kanapatskaya_Viktoriya
In-Albon_Ylena Vedder_Eva
PantuCkova_Magdalena Zhu_Lin
Vogele_Stefanie Gorgodze_Ekaterine
Astakhova_Darya Ianchuk_Olga
Stadler_Nina Hercog_Polona
Silva_Eden Eraydin_Basak
Scholl_Chiara Jang_Su-Jeong
Amiraghyan_Ani Golubic_Viktorija
Satralova_Denisa Vroome_Indy
Bencheikh_Loudmilla Giuseppe_Martina 
Cabaj_Jacqueline sramkova_Rebecca
Kontaveit_Anett Estable_Julieta
Sanz-Llaneza_Almudena Djakovic_Mihaela
Govortsova_Olga Inoue_Hina
Crescenzi_Giulia KrejCikova_Barbora
Mertens_Elise Grabher_Julia
Minnen_Greet Kimchi_Shavit
Ibbou_Ines Inglis_Maddison
Zuger_Joanne Rusova_Alica
Bhunu_Valeria Martinez_Carlota
Barty_Ashleigh Savinykh_Valeria
Arcidiacono_Federica Ferro_Fiona
Vesnina_Elena Zawadzka_Joanna
Gleason_Quinn Lee_Gabriela
Georges_Myrtille Lahey_Ashley
Sakellaridi_Sapfo Xu_Shilin
Herrmann_Sina Tikhonova_Anastasia
Bai_Alison Hoste_Claudia
Hatouka_Yuliya Boskovic_Lea
Matsuda_Misaki Jorge_Matilde
Wildgruber_Anja Errani_Sara
Gaspar_Ioana Pera_Bernarda
Tanaka_Yuuki Sekulic_Sarah-Rebecca
Soylu_İpek Zlochova_Zuzana
Falkowska_Weronika Yang_Zhaoxuan
Colmegna_Martina Bilardo_Federica
Romeo_Caroline Guo_Hanyu
In-Albon_Ylena PantuCkova_Magdalena
Astakhova_Darya Vogele_Stefanie
Silva_Eden Stadler_Nina
Scholl_Chiara Amiraghyan_Ani
Satralova_Denisa Bencheikh_Loudmilla
Cabaj_Jacqueline Kontaveit_Anett
Govortsova_Olga Sanz-Llaneza_Almudena
Crescenzi_Giulia Mertens_Elise
Ibbou_Ines Minnen_Greet
Bhunu_Valeria Zuger_Joanne
Arcidiacono_Federica Barty_Ashleigh
Vesnina_Elena Gleason_Quinn
Sakellaridi_Sapfo Georges_Myrtille
Bai_Alison Herrmann_Sina
Hatouka_Yuliya Matsuda_Misaki
Gaspar_Ioana Wildgruber_Anja
Tanaka_Yuuki Soylu_İpek
Falkowska_Weronika Colmegna_Martina
Romeo_Caroline In-Albon_Ylena
Astakhova_Darya Silva_Eden
Scholl_Chiara Satralova_Denisa
Govortsova_Olga Cabaj_Jacqueline
Ibbou_Ines Crescenzi_Giulia
Bhunu_Valeria Arcidiacono_Federica
Sakellaridi_Sapfo Vesnina_Elena
Hatouka_Yuliya Bai_Alison
Tanaka_Yuuki Gaspar_Ioana
Falkowska_Weronika Romeo_Caroline
Scholl_Chiara Astakhova_Darya
Govortsova_Olga Ibbou_Ines
Bhunu_Valeria Sakellaridi_Sapfo
Hatouka_Yuliya Tanaka_Yuuki
Falkowska_Weronika Scholl_Chiara
Bhunu_Valeria Govortsova_Olga
Falkowska_Weronika Hatouka_Yuliya
Falkowska_Weronika Bhunu_Valeria
enregistrement_tournoi New-York 2020
Kazionova_Ekaterina Hsieh_Su-wei
Shusharina_Maria Sun_Xuliu
Siedliska_Natalia Bouzas_Jessica
Al-Nabhani_Fatma Desperrier_Gaelle
Lepchenko_Varvara Bulgaru_Miriam
Lukas_Tena Cocciaretto_Elisabetta
Romer_Charlotte Shvedova_Yaroslava
Chlpac_Agustina Minella_Mandy
Kessler_Mccartney Jovic_Jovana
Pereira_Teliana Gutierrez_Maria
Duerst_Jenny Sherif_Mayar
Hennemann_Caijsa Cepelova_Jana
Lantigua_Ana Vasilescu_Arina
Okuno_Ayaka Bektas_Emina
Kobayashi_Honoka Kovapitukted_Punnin
Muguruza_Garbine Helgø_Malene
Katic_Vlada Hosonuma_Chisa
Matviyenko_Lisa Shapatava_Sofia
Putintseva_Yulia Bencheikh_Loudmilla
Amanmuradova_Akgul Bondar_Anna
Kolodynska_Jana Howard_Zoe
Isaeva_Anhzelika Pliskova_Kristyna
Black_Hurricane Monnet_Carole
Lorenzo_Francesca Zawadzka_Joanna
Armitano_Mathilde Bolsova_Aliona
Kiick_Allie Colling_Solymar
Cristina_Paula Falconi_Irina
Gatto-Monticone_Giulia Sharipova_Sabina
Zaja_Anna Khromacheva_Irina
Ekani_Irys sramkova_Rebecca
Parres_Olga Hatouka_Yuliya
Marcinko_Petra Bassols_Marina
Ruse_Elena-Gabriela Vidmanova_Darja
Carrillo_Alba Aikawa_Mayuka
Jakupovic_Dalila Lim_Alize
Chang_Han-na Glushko_Julia
Ruppert_Lena Marinkovic_Bojana
Gavrila_Oana Stosur_Samantha
Swiatek_Iga Jebawy_Jasmin
Sun_Ziyue Makarova_Ekaterina
Ramirez_Evita Riske_Alison
Martinez_Carlota Karatancheva_Lia
Samsonova_Ludmilla Pironkova_Tsvetana
LovriC_Pia Glatch_Alexa
Ruffer_Lena Lamens_Suzan
Yudanov_Marina Mattek-Sands_Bethanie
Gauff_Cori Karunaratne_Adithya
Mihalikova_Tereza Benoit_Marie
Koshiishi_Ayumi Chaudhari_Vaidehi
Stefani_Luisa Lizarazo_Yuliana
Masarova_Rebeka Dabrowski_Gabriela
