definir_nombre_tournois 10
Bartunkova_Nikola Komardina_Anastasiya
Klincov_Bojana Dunne_Katy
Szabanin_Natalia Cabaj_Jacqueline
Ekani_Irys Samsonova_Ludmilla
BreCkova_Nikola Kobori_Momoko
Bandecchi_Susan Delai_Melania
Kuzmova_Viktoria Akugue_Noma
Stevanovic_Natalija Bektas_Emina
Jeanjean_Leolia Stokke_Melanie
Zhang_Yuxuan Doi_Misaki
Kung_Leonie Avanesyan_Elina
Karunaratne_Adithya Stearns_Peyton
Min_Grace Sharipova_Sabina
Danilina_Anna Chang_Sophie
Kim_Da-bin Dart_Harriet
Fruhvirtova_Linda Yoruk_Ilay
Ozeki_Michika Bondar_Anna
Cavalle-Reimers_Yvonne Pegula_Jessica
Konta_Johanna Doroshina_Olga
Gatto-Monticone_Giulia Laskutova_Ksenia
Kubka_Martyna Palkina_Ksenia
Gerlach_Katharina Giavara_Haley
Grymalska_Anastasia Atucha_Ainhoa
Astakhova_Darya Charaeva_Alina
Lim_Alize Laboutkova_Aneta
Wagner_Stephanie Simmonds_Chanel
Boulter_Katie Bhatia_Riya
Dascalu_Nicoleta Kulikova_Anastasia
Muhammad_Asia Bogdan_Ana
Vickery_Sachia Monroy_Yuliana
Konjuh_Ana Arseneault_Ariana
Kanapatskaya_Viktoriya Skamlova_Chantal
Yamaguchi_Mei Hodzic_Mina
Buzarnescu_Mihaela Kostyuk_Marta
Cherubini_Diletta Kobayashi_Honoka
Kalieva_Elvina Droguet_Aubane
Chong_Eudice Thandi_Karman
Kulambayeva_Zhibek Pereira_Teliana
Sun_Ziyue Yudanov_Marina
Vanhoutte_Chelsea Flipkens_Kirsten
Ayukawa_Mana Krawczyk_Desirae
Azarenka_Victoria Leonard_Manon
Errani_Sara Morvayova_Viktoria
Ivakhnenko_Valentyna Fernandez_Leylah
Sanesi_Gaia Hoste_Claudia
Maria_Patricia Giorgi_Camila
Albie_Audrey Zheng_Qinwen
Bolkvadze_Mariam Zheng_Wushuang
Rogers_Shelby Ccuno_Romina
Montez_Pamela Deichmann_Kathinka
Marinkovic_Bojana Quadre_Barakat
Ghitescu_Andreea Wu_Ho-Ching
Pironkova_Tsvetana Kukharchuk_Nika
Muguruza_Garbine Sofia_Ana
Bejenaru_Karola Naef_Celine
Rosca_Andreea Tere-Apisah_Abigail
Friedsam_Anna-Lena Baptiste_Hailey
Zhu_Lin Romer_Charlotte
Isaeva_Anhzelika Fung_Stacey
Mateas_Maria Catini_Chiara
Bartunkova_Nikola Juvan_Kaja
Klincov_Bojana Szabanin_Natalia
Ekani_Irys BreCkova_Nikola
Kuzmova_Viktoria Bandecchi_Susan
Stevanovic_Natalija Jeanjean_Leolia
Kung_Leonie Zhang_Yuxuan
Min_Grace Karunaratne_Adithya
Danilina_Anna Kim_Da-bin
Ozeki_Michika Fruhvirtova_Linda
Cavalle-Reimers_Yvonne Konta_Johanna
Gatto-Monticone_Giulia Kubka_Martyna
Grymalska_Anastasia Gerlach_Katharina
Lim_Alize Astakhova_Darya
Wagner_Stephanie Boulter_Katie
Dascalu_Nicoleta Muhammad_Asia
Konjuh_Ana Vickery_Sachia
Yamaguchi_Mei Kanapatskaya_Viktoriya
Buzarnescu_Mihaela Cherubini_Diletta
Kalieva_Elvina Chong_Eudice
Kulambayeva_Zhibek Sun_Ziyue
Vanhoutte_Chelsea Ayukawa_Mana
Azarenka_Victoria Errani_Sara
Sanesi_Gaia Ivakhnenko_Valentyna
Maria_Patricia Albie_Audrey
Bolkvadze_Mariam Rogers_Shelby
Marinkovic_Bojana Montez_Pamela
Ghitescu_Andreea Pironkova_Tsvetana
Bejenaru_Karola Muguruza_Garbine
Rosca_Andreea Friedsam_Anna-Lena
Zhu_Lin Isaeva_Anhzelika
Bartunkova_Nikola Mateas_Maria
Ekani_Irys Klincov_Bojana
Stevanovic_Natalija Kuzmova_Viktoria
Min_Grace Kung_Leonie
Danilina_Anna Ozeki_Michika
Cavalle-Reimers_Yvonne Gatto-Monticone_Giulia
Grymalska_Anastasia Lim_Alize
Dascalu_Nicoleta Wagner_Stephanie
Yamaguchi_Mei Konjuh_Ana
Kalieva_Elvina Buzarnescu_Mihaela
Kulambayeva_Zhibek Vanhoutte_Chelsea
Sanesi_Gaia Azarenka_Victoria
Maria_Patricia Bolkvadze_Mariam
Ghitescu_Andreea Marinkovic_Bojana
Bejenaru_Karola Rosca_Andreea
Bartunkova_Nikola Zhu_Lin
Stevanovic_Natalija Ekani_Irys
Danilina_Anna Min_Grace
Cavalle-Reimers_Yvonne Grymalska_Anastasia
Dascalu_Nicoleta Yamaguchi_Mei
Kalieva_Elvina Kulambayeva_Zhibek
Sanesi_Gaia Maria_Patricia
Bejenaru_Karola Ghitescu_Andreea
Bartunkova_Nikola Stevanovic_Natalija
Danilina_Anna Cavalle-Reimers_Yvonne
Kalieva_Elvina Dascalu_Nicoleta
Sanesi_Gaia Bejenaru_Karola
Bartunkova_Nikola Danilina_Anna
Sanesi_Gaia Kalieva_Elvina
Sanesi_Gaia Bartunkova_Nikola
affichage_joueuses_tournoi New-York 2019
enregistrement_tournoi Melbourne 2020
Kuwata_Hiroko Diatchenko_Vitalia
Gleason_Quinn Evtimova_Dia
Crescenzi_Giulia Ghitescu_Andreea
Kalinina_Anhelina Yastremska_Dayana
Anisimova_Amanda Lim_Alize
Marino_Rebecca Wagner_Stephanie
Guo_Shanshan Udvardy_Panna
Aksu_Ayla Ccuno_Romina
Chang_Sophie Heisen_Vivian
Chirico_Louisa Brodsky_Gail
Harrison_Catherine Middendorf_Julia
Djoubri_Salma Yi_Hong
Orange_Margaux Isaeva_Anhzelika
Bechri_Chiraz Bouzo_Noelia
Duval_Victoria Arakawa_Haruna
Wurth_Tara Pereira_Teliana
Colling_Solymar Bandecchi_Susan
Plazas_Jessica Vasilescu_Arina
Bejlek_Sara Juvan_Kaja
Kuzmova_Viktoria Ponchet_Jessika
Hance_Kimmi Cervino_Celia
Ruse_Elena-Gabriela Dinu_Cristina
Kobayashi_Honoka Bjorklund_Mirjam
Fernanda_Maria Riera_Julia
Pegula_Jessica Lottner_Antonia
Thandi_Karman Fernandez_Leylah
Wirges_Angelina Bertoloni_Anita
Hewitt_Dalayna Christensen_Elle
Samir_Sandra Muntean_Victoria
Ahn_Kristie Bihan_Kelia
Barty_Ashleigh Fett_Jana
Burrage_Jodie Lopatetska_Daria
Melnikova_Marina Vickery_Sachia
Samavati_Sofia Bassols_Marina
Luikham_Jennifer Zhuk_Sofya
Proctor_Lauren Krawczyk_Desirae
Gatto-Monticone_Giulia Namigata_Junri
Detiuc_Anastasia Bouchard_Eugenie
Ruppert_Lena Milovanovic_Elena
Gao_Xinyu Escauriza_Lara
Dolehide_Caroline Jeanjean_Leolia
Guo_Meiqi Lee_Ya-Hsuan
Zvonareva_Vera Sato_Naho
Stefani_Luisa Mateas_Maria
Keller_Nadine Bucsa_Cristina
Gadecki_Olivia Karolina_Anna
Bencheikh_Loudmilla Ryser_Valentina
Vicens_Rosa Jakupovic_Dalila
Plipuech_Peangtarn Talbi_Shalimar
Luca_Reka Komardina_Anastasiya
Mandlik_Elizabeth Avanesyan_Elina
Pellicano_Helene Beth_Sarah
Shusharina_Maria Paoletti_Matilde
Burillo_Irene Zheng_Qinwen
Han_Jiangxue Mihalikova_Tereza
Suarez_Carla Hartono_Arianne
Steur_Julyette Zakharova_Anastasia
Chikaraishi_Yui Sherif_Mayar
Kulambayeva_Zhibek Lamens_Suzan
Scott_Katrina Kobori_Momoko
Van_Chanelle Ganga_Eugenia
Glushko_Julia Ambrosio_Silvia
Ushijima_Risa Koshiishi_Ayumi
Cako_Jacqueline Salvi_Linda
Gleason_Quinn Kuwata_Hiroko
Crescenzi_Giulia Kalinina_Anhelina
Anisimova_Amanda Marino_Rebecca
Guo_Shanshan Aksu_Ayla
Chirico_Louisa Chang_Sophie
Djoubri_Salma Harrison_Catherine
Bechri_Chiraz Orange_Margaux
Wurth_Tara Duval_Victoria
Colling_Solymar Plazas_Jessica
Kuzmova_Viktoria Bejlek_Sara
Ruse_Elena-Gabriela Hance_Kimmi
Kobayashi_Honoka Fernanda_Maria
Pegula_Jessica Thandi_Karman
Hewitt_Dalayna Wirges_Angelina
Ahn_Kristie Samir_Sandra
Barty_Ashleigh Burrage_Jodie
Samavati_Sofia Melnikova_Marina
Luikham_Jennifer Proctor_Lauren
Detiuc_Anastasia Gatto-Monticone_Giulia
Ruppert_Lena Gao_Xinyu
Guo_Meiqi Dolehide_Caroline
Zvonareva_Vera Stefani_Luisa
Gadecki_Olivia Keller_Nadine
Vicens_Rosa Bencheikh_Loudmilla
Plipuech_Peangtarn Luca_Reka
Pellicano_Helene Mandlik_Elizabeth
Shusharina_Maria Burillo_Irene
Han_Jiangxue Suarez_Carla
Chikaraishi_Yui Steur_Julyette
Scott_Katrina Kulambayeva_Zhibek
Van_Chanelle Glushko_Julia
Ushijima_Risa Cako_Jacqueline
Crescenzi_Giulia Gleason_Quinn
Guo_Shanshan Anisimova_Amanda
Djoubri_Salma Chirico_Louisa
Wurth_Tara Bechri_Chiraz
Colling_Solymar Kuzmova_Viktoria
Kobayashi_Honoka Ruse_Elena-Gabriela
Pegula_Jessica Hewitt_Dalayna
Ahn_Kristie Barty_Ashleigh
Luikham_Jennifer Samavati_Sofia
Ruppert_Lena Detiuc_Anastasia
Zvonareva_Vera Guo_Meiqi
Vicens_Rosa Gadecki_Olivia
Pellicano_Helene Plipuech_Peangtarn
Han_Jiangxue Shusharina_Maria
Chikaraishi_Yui Scott_Katrina
Ushijima_Risa Van_Chanelle
Crescenzi_Giulia Guo_Shanshan
Djoubri_Salma Wurth_Tara
Colling_Solymar Kobayashi_Honoka
Ahn_Kristie Pegula_Jessica
Ruppert_Lena Luikham_Jennifer
Zvonareva_Vera Vicens_Rosa
Pellicano_Helene Han_Jiangxue
Ushijima_Risa Chikaraishi_Yui
Djoubri_Salma Crescenzi_Giulia
Colling_Solymar Ahn_Kristie
Zvonareva_Vera Ruppert_Lena
Ushijima_Risa Pellicano_Helene
Colling_Solymar Djoubri_Salma
Zvonareva_Vera Ushijima_Risa
Zvonareva_Vera Colling_Solymar
enregistrement_tournoi Paris 2020
Liu_Claire Dodin_Oceane
Halbauer_Elizabeth Mishina_Daria
Zuger_Joanne Bolsova_Aliona
Andreescu_Bianca Sleeth_Layne
Desperrier_Gaelle Scilipoti_Sebastianna
Abduraimova_Nigina Mihalikova_Tereza
Hodzic_Mina Ekani_Irys
Day_Kayla Bogdan_Ana
Aksu_Ayla Diatchenko_Vitalia
Sharipova_Sabina Brito_Fernanda
Stevens_Lexie Mitu_Andreea
Garcia_Georgina Govortsova_Olga
Liauw_Noa Han_Na-lae
Cheapchandej_Patcharin Quadre_Barakat
Pribylova_Anastasia Atucha_Ainhoa
Brengle_Madison Swiatek_Iga
Lukacs_Vanda Khirin_Nicole
Bojovic_Jana Gram_Olivia
Vandeweghe_CoCo Seguel_Daniela
Reyngold_Ekaterina Anshba_Amina
Li_Ann Albie_Audrey
KuCova_Kristina Grammatikopoulou_Valentini
Bertoloni_Anita Cabrera_Lizette
Demidova_Diana Arakawa_Haruna
Sato_Naho Dolehide_Caroline
Arseneault_Ariana Dalakishvili_Mariam
Gjorcheska_Lina Lim_Alize
Bassols_Marina Sarra_Federica
Schunk_Nastasja Bronzetti_Lucia
Fahey_Katharine Mertens_Elise
Pavlyuchenkova_Anastasia HoraCkova_Gabriela
LovriC_Pia Chang_Han-na
Imanishi_Miharu Oz_Ipek
Zeballos_Noelia Cornet_Alize
Aiava_Destanee Van_Chanelle
Zakarlyuk_Marianna Khazaniuk_Deniz
Savinykh_Valeria Manasse_Maegan
Nefedova_Anastasia Bartunkova_Nikola
Amiraghyan_Ani Fita_Angela
Routliffe_Erin Zhang_Kailin
Carreras_Amanda Defalco_Jenna
Klaffner_Melanie Vogele_Stefanie
Sewing_Sofia Ezzat_Yasmin
Popovic_Ivana Matusova_Barbora
Romero_Leyre Kukharchuk_Nika
Hradecka_Lucie Ioana_Laura
Giorgi_Camila Volynets_Katie
Maria_Patricia Matviyenko_Lisa
Lamens_Suzan Ganga_Eugenia
Beth_Sarah Armitano_Mathilde
Stosur_Samantha Moore_Tara
Kolzer_Romy Karatancheva_Lia
Gabric_Anna Van_Alison
Watson_Heather Koval_Vlada
Alhussein_Lamis Skamlova_Chantal
Douglas_Ellie Lee_Pei-chi
Errani_Sara Gillan_Alice
Lee_Eunhye Fetecau_Irina
Burdina_Evgeniya Pliskova_Karolina
Craciun_Georgia Pulchartova_Laetitia
Burger_Cindy Drahota_Dorka
Duerst_Jenny Ganz_Fiona
Sasnovich_Aliaksandra Ce_Gabriela
Rushiti_Arlinda Kanapatskaya_Viktoriya
Liu_Claire Halbauer_Elizabeth
Zuger_Joanne Andreescu_Bianca
Abduraimova_Nigina Desperrier_Gaelle
Day_Kayla Hodzic_Mina
Sharipova_Sabina Aksu_Ayla
Stevens_Lexie Garcia_Georgina
Liauw_Noa Cheapchandej_Patcharin
Pribylova_Anastasia Brengle_Madison
Lukacs_Vanda Bojovic_Jana
Reyngold_Ekaterina Vandeweghe_CoCo
KuCova_Kristina Li_Ann
Bertoloni_Anita Demidova_Diana
Arseneault_Ariana Sato_Naho
Gjorcheska_Lina Bassols_Marina
Schunk_Nastasja Fahey_Katharine
LovriC_Pia Pavlyuchenkova_Anastasia
Zeballos_Noelia Imanishi_Miharu
Zakarlyuk_Marianna Aiava_Destanee
Savinykh_Valeria Nefedova_Anastasia
Amiraghyan_Ani Routliffe_Erin
Carreras_Amanda Klaffner_Melanie
Popovic_Ivana Sewing_Sofia
Romero_Leyre Hradecka_Lucie
Giorgi_Camila Maria_Patricia
Beth_Sarah Lamens_Suzan
Kolzer_Romy Stosur_Samantha
Gabric_Anna Watson_Heather
Douglas_Ellie Alhussein_Lamis
Lee_Eunhye Errani_Sara
Craciun_Georgia Burdina_Evgeniya
Duerst_Jenny Burger_Cindy
Sasnovich_Aliaksandra Rushiti_Arlinda
Zuger_Joanne Liu_Claire
Day_Kayla Abduraimova_Nigina
Stevens_Lexie Sharipova_Sabina
Pribylova_Anastasia Liauw_Noa
Lukacs_Vanda Reyngold_Ekaterina
KuCova_Kristina Bertoloni_Anita
Gjorcheska_Lina Arseneault_Ariana
Schunk_Nastasja LovriC_Pia
Zakarlyuk_Marianna Zeballos_Noelia
Savinykh_Valeria Amiraghyan_Ani
Carreras_Amanda Popovic_Ivana
Romero_Leyre Giorgi_Camila
Kolzer_Romy Beth_Sarah
Gabric_Anna Douglas_Ellie
Craciun_Georgia Lee_Eunhye
Sasnovich_Aliaksandra Duerst_Jenny
Day_Kayla Zuger_Joanne
Stevens_Lexie Pribylova_Anastasia
KuCova_Kristina Lukacs_Vanda
Gjorcheska_Lina Schunk_Nastasja
Zakarlyuk_Marianna Savinykh_Valeria
Romero_Leyre Carreras_Amanda
Kolzer_Romy Gabric_Anna
Sasnovich_Aliaksandra Craciun_Georgia
Day_Kayla Stevens_Lexie
Gjorcheska_Lina KuCova_Kristina
Zakarlyuk_Marianna Romero_Leyre
Kolzer_Romy Sasnovich_Aliaksandra
Day_Kayla Gjorcheska_Lina
Kolzer_Romy Zakarlyuk_Marianna
Day_Kayla Kolzer_Romy
enregistrement_tournoi Londres 2020
Astakhova_Darya Ioana_Laura
Haas_Barbara Kontaveit_Anett
Siniakova_Katerina Loeb_Jamie
Dabrowski_Gabriela Jeong_Sunam
Helgø_Malene Leykina_Polina
Zhang_Kailin Makarova_Ekaterina
Kraus_Sinja Buzarnescu_Mihaela
Sorribes_Sara Wang_Xiyu
Fita_Angela Glatch_Alexa
Yepifanova_Alexandra Fruhvirtova_Linda
Ozeki_Michika Falkowska_Weronika
Ekani_Irys Morderger_Tayisiya
Tomljanovic_Ajla Delai_Melania
Lamens_Suzan Jovic_Jovana
Chanta_Aunchisa Belgraver_Julie
Zvonareva_Vera Cherubini_Diletta
Rogers_Shelby Albie_Audrey
Lopatetska_Daria Day_Kayla
Contreras_Fernanda Cristian_Jaqueline
Gamiz_Andrea Shvedova_Yaroslava
Benoit_Marie Ignatik_Alexandra
Barthel_Mona Fanning_Emily
Kruzhkova_Daria Mutavdzic_Matilda
Ganga_Eugenia Bondar_Anna
Moratelli_Angelica Swan_Katie
Jang_Su-Jeong Jabeur_Ons
Bucsa_Cristina Babos_Timea
Kenin_Sofia Zarazua_Renata
Kozarov_Katarina Feng_Shuo
Vicens_Rosa Maria_Patricia
Gadecki_Olivia Salden_Lara
Ferrando_Cristiana Fung_Stacey
Lindh_Emilie Zaja_Anna
Hodzic_Mina Bassols_Marina
Kaji_Haruka Fetecau_Irina
Wildgruber_Anja Choi_Ji-hee
Watson_Heather Gervais_Julie
Antonitsch_Mira Oz_Ipek
Puig_Monica Khazaniuk_Deniz
Gleason_Quinn Suvrijn_Jade
Lourdes_Maria Van_Alison
Peng_Shuai Zakharova_Anastasia
Kvitova_Petra Flipkens_Kirsten
Konta_Johanna Stewart_Katerina
Marshall_Amber Anshba_Amina
Osaka_Mari Rakhimova_Kamilla
Lee_Hua-Chen Mladenovic_Kristina
Failla_Jessica Bertoloni_Anita
Gavrilova_Daria Mattek-Sands_Bethanie
Drummy_Georgia Boskovic_Lea
Bojovic_Jana Martincova_Tereza
Bayerlova_Michaela Lahey_Ashley
Kuwata_Hiroko Brodsky_Gail
Kolzer_Romy Proctor_Lauren
Pegula_Jessica Bolsova_Aliona
Burel_Clara Azarenka_Victoria
Capurro_Martina Oosterhout_Erica
Kalinskaya_Anna Leonard_Manon
Da_Gabriella Moore_Tara
Atucha_Ainhoa Ruppert_Lena
Burrage_Jodie Kissell_Joelle
Herdzelas_Dea Hoste_Claudia
Hanatani_Nagi Lene_Emma
Ninomiya_Makoto Yuan_Yue
Haas_Barbara Astakhova_Darya
Siniakova_Katerina Dabrowski_Gabriela
Zhang_Kailin Helgø_Malene
Sorribes_Sara Kraus_Sinja
Yepifanova_Alexandra Fita_Angela
Ekani_Irys Ozeki_Michika
Lamens_Suzan Tomljanovic_Ajla
Chanta_Aunchisa Zvonareva_Vera
Lopatetska_Daria Rogers_Shelby
Contreras_Fernanda Gamiz_Andrea
Benoit_Marie Barthel_Mona
Kruzhkova_Daria Ganga_Eugenia
Jang_Su-Jeong Moratelli_Angelica
Kenin_Sofia Bucsa_Cristina
Vicens_Rosa Kozarov_Katarina
Ferrando_Cristiana Gadecki_Olivia
Lindh_Emilie Hodzic_Mina
Kaji_Haruka Wildgruber_Anja
Watson_Heather Antonitsch_Mira
Puig_Monica Gleason_Quinn
Peng_Shuai Lourdes_Maria
Kvitova_Petra Konta_Johanna
Osaka_Mari Marshall_Amber
Failla_Jessica Lee_Hua-Chen
Gavrilova_Daria Drummy_Georgia
Bayerlova_Michaela Bojovic_Jana
Kolzer_Romy Kuwata_Hiroko
Pegula_Jessica Burel_Clara
Kalinskaya_Anna Capurro_Martina
Da_Gabriella Atucha_Ainhoa
Burrage_Jodie Herdzelas_Dea
Hanatani_Nagi Ninomiya_Makoto
Siniakova_Katerina Haas_Barbara
Sorribes_Sara Zhang_Kailin
Yepifanova_Alexandra Ekani_Irys
Lamens_Suzan Chanta_Aunchisa
Lopatetska_Daria Contreras_Fernanda
Kruzhkova_Daria Benoit_Marie
Jang_Su-Jeong Kenin_Sofia
Ferrando_Cristiana Vicens_Rosa
Kaji_Haruka Lindh_Emilie
Puig_Monica Watson_Heather
Peng_Shuai Kvitova_Petra
Failla_Jessica Osaka_Mari
Gavrilova_Daria Bayerlova_Michaela
Kolzer_Romy Pegula_Jessica
Kalinskaya_Anna Da_Gabriella
Burrage_Jodie Hanatani_Nagi
Sorribes_Sara Siniakova_Katerina
Lamens_Suzan Yepifanova_Alexandra
Lopatetska_Daria Kruzhkova_Daria
Jang_Su-Jeong Ferrando_Cristiana
Puig_Monica Kaji_Haruka
Failla_Jessica Peng_Shuai
Gavrilova_Daria Kolzer_Romy
Kalinskaya_Anna Burrage_Jodie
Lamens_Suzan Sorribes_Sara
Lopatetska_Daria Jang_Su-Jeong
Puig_Monica Failla_Jessica
Gavrilova_Daria Kalinskaya_Anna
Lamens_Suzan Lopatetska_Daria
Puig_Monica Gavrilova_Daria
Lamens_Suzan Puig_Monica
affichage_joueuses_tournoi Londres 2020
enregistrement_tournoi New-York 2020
Martinez_Carlota Elie_Jennifer
Zarazua_Renata Jakupovic_Dalila
Savinykh_Valeria Brantmeier_Reese
Zhang_Kailin Sugnaux_Tess
Babos_Timea Maria_Patricia
Akita_Shiho Chernyshova_Maryna
Tjandramulia_Olivia Hsu_Chieh-yu
Naya_Guillermina Burillo_Irene
Gabueva_Angelina Osaka_Naomi
Dart_Harriet Morvayova_Viktoria
Soylu_İpek Bejenaru_Karola
Scholl_Chiara Kozarov_Katarina
Inoue_Miyabi Bai_Alison
Konta_Johanna Milatova_Sofia
Kilnarova_Monica Hewitt_Dalayna
Bektas_Emina Herdzelas_Dea
Tomanova_Nikola Robbe_Alice
Giovine_Claudia Werner_Caroline
Mintegi_Ane Ma_Shuyue
Bolsova_Aliona Al-Nabhani_Fatma
Hosogi_Sakura Berankova_Karolina
Struplova_Julie Van_Chanelle
Gutierrez_Maria Charaeva_Alina
Paulina_Maria Oosterhout_Erica
Radwanska_Urszula Sabalenka_Aryna
Detiuc_Anastasia Minnen_Greet
Mandlik_Elizabeth Stollar_Fanny
Begu_Irina-Camelia Kalieva_Elvina
Wu_Ho-Ching Djoubri_Salma
Miklova_Barbora Lumsden_Maia
Jebawy_Jasmin Klincov_Bojana
Satralova_Denisa Vekic_Donna
Kinard_Tori Bhosale_Rutuja
Gracheva_Varvara Hontama_Mai
Fernanda_Maria Shinikova_Isabella
Hu_Victoria Pigato_Lisa
Bjorklund_Mirjam Dolehide_Caroline
Antonitsch_Mira Sun_Ziyue
Gasanova_Anastasia Brancaccio_Nuria
Khirin_Nicole Stadler_Nina
Luca_Reka Carreras_Amanda
Paolini_Jasmine Namigata_Junri
Delai_Melania Giavara_Haley
Klasen_Anna Subhash_Natasha
Yi_Ya Viertler_Marion
Meri_Eszter Navarro_Emma
Evtimova_Dia Cao_Siqi
Tauson_Clara Tilbuerger_Jantje
Marti_Sandy Tomova_Viktoriya
Dagan_Mika Rushiti_Arlinda
Bosio_Victoria Rogowska_Olivia
Zimmermann_Kimberley Topalova_Gergana
